otu name,Taxonomy,Percent Homology,evalue,bitscore,homology extract gibbsfree_otu/gibbsfree_homolog,total length gibbsfree_otu/otu_lenth/gibbsfree_homolog/homolog_length,Extraction-Blank-1,Extraction-Blank-2,H2O-Extraction-Blank,MKE-1-2,MKE-1-3,MKE-1-4,MKE-2-1,MKE-2-2,MKE-2-3,MKE-3-3,MKE-3-4,MKE-3-7,MKE-4-B1,MKE-4-B2,MKE-4-B3,MKE-4-Tub-2,MKE-4-Tub-3,MKE-4-Tub-4,MKE-4-UT1,MKE-4-UT2,MKE-4-UT3,MKE-5-B5,MKE-5-B6,MKE-5-B7,MKE-5-T1,MKE-5-T2,MKE-5-B1,MKE-5-Tub1-R1,MKE-5-Tub2-R1,MKE-5-Tub3-R1,MKE-5-UT1,MKE-5-UT2,MKE-5-UT3,MKE-7-2,MKE-7-1,MKE-7-4,MKE-7-Bot-Tub1,MKE-7-Bot-Tub2,MKE-7-Top-Tub1,MKE-7-UT1,MKE-7-UT2,MKE-7-UT3,MKE-8-3,MKE-8-4,MKE-8-5,MKE-9-Cu2,MKE-9-Cu3,MKE-9-Cu4,MKE-13-4,MKE-13-5,MKE-13-6,MKE-14-B1,MKE-14-B2,MKE-14-B3,MKE-16-B1,MKE-16-B2,MKE-16-B3,MKE-16-Tub-R1,MKE-16-Tub-R2,OC-1-G,OC-1-H,OC-1-I,OC-4-3,OC-4-4,OC-4-5,OC-5-3,OC-5-4,OC-5-5,OC-6-1,OC-6-2,OC-6-5,OC-7-4,OC-7-5,OC-7-6,WK1-B1,WK1-B2,WK1-B3,WK2-LP-19-B,WK2-LP-20-B,WK2-LP-21-B,WK2-Fe-1,WK2-Fe-12D,WK2-Fe-3,WK3-B3,WK3-B4,WK3-B5,WK3-Tub-4,WK3-Tub-6,WK3-Tub-7,WK3-UT-1,WK3-UT-2,WK3-UT-3
Zotu4392,fj529956.1 initial ammonia_ and nitrite_oxidizing compromises successful nitritation counter_diffusion geometry autotrophic nitrifying biofilm reactor clone mabrdtu3  ;k__bacteria;p__proteobacteria;c__betaproteobacteria;o__nitrosomonadales;f__nitrosomonadaceae;g__nitrosovibrio;s__nitrosovibrio tenuis;superkingdom__bacteria,92.49011858,1.36396e-100,370.977,,,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4393,thiohalocapsa marina ;k__bacteria;p__proteobacteria;c__gammaproteobacteria;o__chromatiales;f__chromatiaceae;g__thiohalocapsa;s__thiohalocapsa marina;superkingdom__bacteria,84.98023715,4.46275e-75,286.219,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0
Zotu4394,af430051.1 nocardia soli str. dsm 44488    ;k__bacteria;p__actinobacteria;c__actinomycetia;o__corynebacteriales;f__nocardiaceae;g__nocardia;s__nocardia soli;superkingdom__bacteria;,98.02371542,1.36276e-119,434.095,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,6,4,0,0,0,3,0,0,0,8,1,5,4,0
Zotu4395,eu772956.1 bush dog feces clone bdog3_aad70d03   ;k__bacteria;p__firmicutes;c__clostridia;o__eubacteriales;f__lachnospiraceae;g__blautia;s__blautia producta;superkingdom__bacteria;,98.41897233,3.2049e-121,439.505,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0
Zotu4396,dongia mobilis ;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhodospirillales;f__rhodospirillaceae;g__dongia;s__dongia mobilis;superkingdom__bacteria,98.02371542,1.36276e-119,434.095,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,1,0,0,6,0,0,2,0,0,0,7,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4397,ay858484.2 gastrointestinal tract eland clone eland_4   ;k__bacteria;p__firmicutes;c__clostridia;o__eubacteriales;f__lachnospiraceae;g__blautia;s__blautia producta;superkingdom__bacteria;,96.83794466,8.59994e-116,421.471,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
Zotu4398,nz_abez02000021.1 clostridium bartlettii str. dsm 16795   ;k__bacteria;p__firmicutes;c__clostridia;o__eubacteriales;f__peptostreptococcaceae;g__intestinibacter;s__clostridium bartlettii;superkingdom__bacteria;,96.03174603,1.5479e-112,410.651,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0
Zotu4399,eubacterium tenue  ;k__bacteria;p__firmicutes;c__clostridia;o__eubacteriales;f__peptostreptococcaceae;g__peptoclostridium;s__eubacterium tenue;superkingdom__bacteria;,96.03174603,1.5479e-112,410.651,,,2,7,3,0,1,4,3,3,0,1,0,0,5,0,0,3,0,0,1,0,0,7,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,1,0,1,0,0,0,0,9,0,1,0,0,0,0,1,5,0,0,0
Zotu4400,novosphingobium aromaticivorans ;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__sphingomonadales;f__sphingomonadaceae;g__novosphingobium;s__novosphingobium aromaticivorans;superkingdom__bacteria,96.04743083,4.45488e-113,412.454,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Zotu4401,eu772713.1 bush dog feces clone bdog1_aai80g01   ;k__bacteria;p__firmicutes;c__clostridia;o__eubacteriales;f__peptostreptococcaceae;g__peptoclostridium;s__clostridium hiranonis;superkingdom__bacteria;,94.46640316,1.76615e-105,387.207,,,1,4,2,0,0,1,1,5,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,13,0,0,0,1,1,1,0,0,0,0,0,0,2,3,0,1,0,0,2,3,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0
Zotu4402,nr_028816.1 turicibacter sanguinis str. mol361  ;k__bacteria;p__firmicutes;c__erysipelotrichia;o__erysipelotrichales;f__turicibacteraceae;g__turicibacter;s__turicibacter sanguinis;superkingdom__bacteria;,93.28063241,2.63307e-103,379.994,,,4,3,8,0,5,11,3,2,1,6,0,0,3,0,1,0,0,0,3,0,1,1,1,0,0,1,4,0,1,1,0,1,0,1,0,0,0,0,2,0,1,0,0,0,0,0,1,4,0,0,0,0,2,0,2,2,2,0,0,0,17,0,0,2,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Zotu4403,af432082.1 bifidobacterium catenulatum str. atcc27539   ;k__bacteria;p__actinobacteria;c__actinomycetia;o__bifidobacteriales;f__bifidobacteriaceae;g__bifidobacterium;s__bifidobacterium catenulatum;superkingdom__bacteria;,97.23320158,7.05926e-117,425.078,,,0,0,2,0,1,1,1,3,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,13,0,0,1,0,0
Zotu4404,eu150241.1 acidobacteria and dry meadow soil niwot ridge lter clone nia_dm_18  ;k__bacteria;p__acidobacteria;c__acidobacteriia;o__acidobacteriales;f__acidobacteriaceae;g__edaphobacter;s__edaphobacter modestum;superkingdom__bacteria;superphylum__fibrobacteres/acidobacteria group,88.53754941,5.0875e-87,325.893,,,0,0,1,3,0,4,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,3,1,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,3,1,0,0,3,6,5,2,0,1,3,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Zotu4405,subdoligranulum variabile  ;k__bacteria;p__firmicutes;c__clostridia;o__eubacteriales;f__oscillospiraceae;g__subdoligranulum;s__subdoligranulum variabile;superkingdom__bacteria;,95.23809524,8.05461e-110,401.634,,,1,1,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,5,0,17,0,0,1
Zotu4406,clostridium aminobutyricum  ;k__bacteria;p__firmicutes;c__clostridia;o__eubacteriales;f__clostridiaceae;g__clostridium;s__clostridium aminobutyricum;superkingdom__bacteria;,91.26984127,2.99079e-96,356.55,,,1,1,4,0,0,2,4,0,2,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,4,2,0,0
Zotu4407,aj318917.1 dechloromonas denitrificans str. ed1   ;k__bacteria;p__proteobacteria;c__betaproteobacteria;o__rhodocyclales;f__azonexaceae;g__dechloromonas;s__dechloromonas denitrificans; superkingdom__bacteria;,99.20948617,6.18691e-124,448.522,,,3,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,4,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4408,ab055907.1 erysipelothrix rhusiopathiae str. pecs 56  ;k__bacteria;p__firmicutes;c__erysipelotrichia;o__erysipelotrichales;f__erysipelotrichaceae;g__erysipelothrix;s__erysipelothrix rhusiopathiae;superkingdom__bacteria,89.28571429,3.41249e-89,333.106,,,4,4,3,0,0,1,1,3,2,2,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,13,1,0,0,1,0,0
Zotu4409,desulfobulbus mediterraneus ;k__bacteria;p__proteobacteria;c__deltaproteobacteria;o__desulfobacterales;f__desulfobulbaceae;g__desulfobulbus;s__desulfobulbus mediterraneus;superkingdom__bacteria;subphylum__delta/epsilon subdivisions,92.94117647,4.78214e-100,369.174,,,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4410,ruminococcus torques l2_14  ;k__bacteria;p__firmicutes;c__clostridia;o__eubacteriales;f__lachnospiraceae;g__blautia;s__[ruminococcus] torques;superkingdom__bacteria;,98.02371542,1.36276e-119,434.095,,,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,12
Zotu4411,fj167349.1 lactococcus lactis str. t12  ;k__bacteria;p__firmicutes;c__bacilli;o__lactobacillales;f__streptococcaceae;g__lactococcus;s__lactococcus lactis;superkingdom__bacteria,96.44268775,3.65679e-114,416.061,,,0,0,1,0,0,1,2,2,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,18,0,2,2,0,2,0,1,0,0,0,1
Zotu4412,dq807352.1 human fecal clone rl307_aam05d12   ;k__bacteria;p__firmicutes;c__clostridia;o__eubacteriales;f__eubacteriaceae;g__eubacterium;s__eubacterium rectale;superkingdom__bacteria;,92.88537549,3.20773e-102,376.387,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0
Zotu4413,desulfonatronum thiodismutans  ;k__bacteria;p__proteobacteria;c__deltaproteobacteria;o__desulfovibrionales;f__desulfonatronaceae;g__desulfonatronum;s__desulfonatronum thiodismutans; subphylum__delta/epsilon subdivisions;superkingdom__bacteria;,85.31746032,1.2786e-75,288.022,,,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4414,alloprevotella rava ;k__bacteria;p__bacteroidetes;c__bacteroidia;o__bacteroidales;f__prevotellaceae;g__alloprevotella;s__alloprevotella rava;superkingdom__bacteria;superphylum__bacteroidetes/chlorobi group,87.60330579,5.80484e-80,302.449,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11,0,0,0,0,0,0,0,0,0,0,0
Zotu4415,af148938.1 bdellovibrio str. bep2   ;k__bacteria;p__proteobacteria;c__oligoflexia;o__bdellovibrionales;f__bdellovibrionaceae;g__bdellovibrio;s__bdellovibrio bacteriovorus; superkingdom__bacteria;,95.65217391,1.89426e-111,407.044,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,4
Zotu4416,steroidobacter denitrificans  ;k__bacteria;p__proteobacteria;c__gammaproteobacteria;o__nevskiales;f__steroidobacteraceae;g__steroidobacter;s__steroidobacter denitrificans; superkingdom__bacteria;,97.23320158,7.05926e-117,425.078,,,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4417,eu776027.1 spotted hyena feces clone hy2_d10   ;k__bacteria;p__firmicutes;c__clostridia;o__eubacteriales;f__peptostreptococcaceae;g__peptoclostridium;s__clostridium hiranonis;superkingdom__bacteria;,96.03174603,1.5479e-112,410.651,,,1,0,0,0,1,1,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0
Zotu4418,ay442816.1 clostridium sporogenes ye52   ;k__bacteria;p__firmicutes;c__clostridia;o__eubacteriales;f__clostridiaceae;g__clostridium;s__clostridium sporogenes;superkingdom__bacteria;,86.16600791,7.07174e-79,298.842,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4419,acidobacteria bacterium ac_23_e3  ;k__bacteria;p__acidobacteria;c__blastocatellia;o__blastocatellales;f__blastocatellaceae;g__aridibacter;s__acidobacteria bacterium; superkingdom__bacteria;,92.12598425,5.82584e-99,365.567,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0
Zotu4420,coccinistipes vermicola ;k__bacteria;p__bacteroidetes;c__flavobacteriia;o__flavobacteriales;f__flavobacteriaceae;g__coccinistipes;s__coccinistipes vermicola;superkingdom__bacteria;superphylum__bacteroidetes/chlorobi group,92.09486166,1.66165e-99,367.37,,,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0
Zotu4421,eu469930.1 western lowland gorilla feces clone gor_aag74e12  ;k__bacteria;p__firmicutes;c__erysipelotrichia;o__erysipelotrichales;f__erysipelotrichaceae;g__holdemanella;s__eubacterium biforme;superkingdom__bacteria,95.23809524,8.01833e-110,401.634,,,3,4,5,0,6,4,5,8,6,3,0,0,6,3,0,0,1,1,0,0,2,7,3,0,0,8,1,2,6,2,1,4,0,4,0,1,3,0,1,5,6,0,0,4,0,7,6,3,0,0,1,5,1,1,1,1,2,0,0,0,0,0,0,13,2,0,0,0,0,2,0,0,2,2,0,0,1,0,2,2,0,15,1,1,0,1,0,1,2,1,0,0
Zotu4422,ab055907.1 erysipelothrix rhusiopathiae str. pecs 56  ;k__bacteria;p__firmicutes;c__erysipelotrichia;o__erysipelotrichales;f__erysipelotrichaceae;g__erysipelothrix;s__erysipelothrix rhusiopathiae;superkingdom__bacteria,89.28571429,3.41249e-89,333.106,,,1,2,4,0,3,6,2,8,1,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,2,17,0,2,0,2,1,1,1,3,24,1,2,1,0
Zotu4423,aj781265.1 geobacillus thermoglucosidasius tr2  ;k__bacteria;p__firmicutes;c__bacilli;o__bacillales;f__bacillaceae;g__geobacillus;s__geobacillus thermoglucosidasius;superkingdom__bacteria,99.20948617,6.18691e-124,448.522,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4424,gemmatimonas aurantiaca t_27 ;k__bacteria;p__gemmatimonadetes;c__gemmatimonadetes;o__gemmatimonadales;f__gemmatimonadaceae;g__gemmatimonas;s__gemmatimonas aurantiaca;superkingdom__bacteria,88.23529412,1.1206e-82,311.466,,,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,1,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4425,oscillibacter sp. gh1  ;k__bacteria;p__firmicutes;c__clostridia;o__eubacteriales;f__oscillospiraceae;g__oscillibacter;s__oscillibacter ruminantium;superkingdom__bacteria;,96.44268775,3.65679e-114,416.061,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4426,aj229246.1 opitutus terrae  ;k__bacteria;p__verrucomicrobia;c__opitutae;o__opitutales;f__opitutaceae;g__opitutus;s__opitutus terrae;superkingdom__bacteria;superphylum__chlamydiae/verrucomicrobia group,96.04743083,4.45488e-113,412.454,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,8,0,0,0,1,0,0,0,0,4,1,0,0,0,0
Zotu4427,aciditerrimonas ferrireducens  ;k__bacteria;p__actinobacteria;c__acidimicrobiia;o__acidimicrobiales;f__acidimicrobiaceae;g__aciditerrimonas;s__aciditerrimonas ferrireducens; superkingdom__bacteria;,92.51968504,3.92542e-101,372.78,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0
Zotu4428,subdoligranulum variabile  ;k__bacteria;p__firmicutes;c__clostridia;o__eubacteriales;f__oscillospiraceae;g__subdoligranulum;s__subdoligranulum variabile;superkingdom__bacteria;,91.66666667,2.4661e-97,360.157,,,5,4,9,0,6,10,0,4,7,2,0,0,7,0,2,0,0,2,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,2,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,23,1,0,4,0,1,14,1,1,0
Zotu4429,u41561.1 geobacter chapelleii str. 172  ;k__bacteria;p__proteobacteria;c__deltaproteobacteria;o__desulfuromonadales;f__geobacteraceae;g__geobacter;s__geobacter chapelleii;superkingdom__bacteria;subphylum__delta/epsilon subdivisions,95.256917,6.61162e-111,405.241,,,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4430,ay605178.1 microbial mat clone ll026  ;k__bacteria;p__spirochaetes;c__spirochaetia;o__spirochaetales;f__spirochaetaceae;g__spirochaeta;s__spirochaeta thermophila;superkingdom__bacteria,86.05577689,8.61514e-78,295.235,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4431,ay850379.1 ureibacillus sp. 6t19  ;k__bacteria;p__firmicutes;c__bacilli;o__bacillales;f__planococcaceae;g__ureibacillus;s__ureibacillus suwonensis;superkingdom__bacteria,86.16600791,7.07174e-79,298.842,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
Zotu4433,eubacterium hallii  ;k__bacteria;p__firmicutes;c__clostridia;o__eubacteriales;f__eubacteriaceae;g__eubacterium;s__eubacterium hallii;superkingdom__bacteria;,94.46640316,2.81133e-109,399.831,,,1,3,2,0,3,3,6,2,1,2,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,1,1,0,0,3,0,0,0,2,0,3,12,0,5
